,,,Tag Code,,,Reader,Mux,RSSI,,Time
49927,TAG_READ,,c50000000000000000000900,,,1,4,-64,1.52047E+12,1520472147
49928,TAG_READ,,c50000000000000000000916,,,1,4,-62,1.52047E+12,1520472147
49929,TAG_READ,,c50000000000000000000292,,,1,4,-69,1.52047E+12,1520472147
49930,TAG_READ,,c50000000000000000000158,,,1,4,-61,1.52047E+12,1520472147
49931,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472147
49932,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52047E+12,1520472147
49933,TAG_READ,,c50000000000000000000916,,,1,4,-62,1.52047E+12,1520472147
49934,TAG_READ,,c50000000000000000000610,,,1,4,-66,1.52047E+12,1520472147
49935,TAG_READ,,c50000000000000000000158,,,1,2,-64,1.52047E+12,1520472147
49936,TAG_READ,,c50000000000000000000710,,,1,1,-69,1.52047E+12,1520472147
49937,TAG_READ,,c50000000000000000000158,,,1,1,-59,1.52047E+12,1520472147
49938,TAG_READ,,c50000000000000000000883,,,1,1,-69,1.52047E+12,1520472147
49939,TAG_READ,,c50000000000000000000048,,,1,1,-62,1.52047E+12,1520472147
49940,TAG_READ,,c50000000000000000000900,,,1,1,-64,1.52047E+12,1520472147
49941,TAG_READ,,c50000000000000000000610,,,1,1,-62,1.52047E+12,1520472147
49942,TAG_READ,,c50000000000000000000916,,,1,1,-56,1.52047E+12,1520472147
49943,TAG_READ,,c50000000000000000000787,,,1,1,-67,1.52047E+12,1520472147
49944,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-71,1.52047E+12,1520472147
49945,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-70,1.52047E+12,1520472148
49946,TAG_READ,,c50000000000000000000916,,,1,4,-58,1.52047E+12,1520472148
49947,TAG_READ,,c50000000000000000000787,,,1,4,-66,1.52047E+12,1520472148
49948,TAG_READ,,c50000000000000000000048,,,1,4,-63,1.52047E+12,1520472148
49949,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472148
49950,TAG_READ,,c50000000000000000000916,,,1,4,-61,1.52047E+12,1520472148
49951,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,4,-64,1.52047E+12,1520472148
49952,TAG_READ,,c50000000000000000000655,,,1,4,-71,1.52047E+12,1520472148
49953,TAG_READ,,c50000000000000000000292,,,1,4,-67,1.52047E+12,1520472148
49954,TAG_READ,,c50000000000000000000315,,,1,4,-67,1.52047E+12,1520472148
49955,TAG_READ,,c50000000000000000000787,,,1,4,-70,1.52047E+12,1520472148
49956,TAG_READ,,c50000000000000000000158,,,1,4,-67,1.52047E+12,1520472148
49957,TAG_READ,,c50000000000000000000883,,,1,4,-71,1.52047E+12,1520472148
49958,TAG_READ,,c50000000000000000000235,,,1,4,-71,1.52047E+12,1520472148
49959,TAG_READ,,c50000000000000000000158,,,1,2,-67,1.52047E+12,1520472148
49960,TAG_READ,,c50000000000000000000916,,,1,2,-64,1.52047E+12,1520472148
49961,TAG_READ,,c50000000000000000000787,,,1,1,-71,1.52047E+12,1520472148
49962,TAG_READ,,c50000000000000000000158,,,1,1,-67,1.52047E+12,1520472148
49963,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52047E+12,1520472148
49964,TAG_READ,,c50000000000000000000610,,,1,1,-66,1.52047E+12,1520472148
49965,TAG_READ,,c50000000000000000000235,,,1,1,-70,1.52047E+12,1520472148
49966,TAG_READ,,c50000000000000000000315,,,1,1,-67,1.52047E+12,1520472148
49967,TAG_READ,,c50000000000000000000292,,,1,1,-69,1.52047E+12,1520472148
49968,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-62,1.52047E+12,1520472148
49969,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472148
49970,TAG_READ,,c50000000000000000000916,,,1,1,-60,1.52047E+12,1520472148
49971,TAG_READ,,c50000000000000000000655,,,1,1,-70,1.52047E+12,1520472148
49972,TAG_READ,,c50000000000000000000883,,,1,4,-69,1.52047E+12,1520472148
49973,TAG_READ,,c50000000000000000000048,,,1,4,-66,1.52047E+12,1520472148
49974,TAG_READ,,c50000000000000000000916,,,1,4,-60,1.52047E+12,1520472148
49975,TAG_READ,,c50000000000000000000235,,,1,4,-64,1.52047E+12,1520472148
49976,TAG_READ,,c50000000000000000000507,,,1,4,-66,1.52047E+12,1520472148
49977,TAG_READ,,c50000000000000000000292,,,1,4,-70,1.52047E+12,1520472148
49978,TAG_READ,,c50000000000000000000158,,,1,2,-68,1.52047E+12,1520472148
49979,TAG_READ,,c50000000000000000000235,,,1,1,-64,1.52047E+12,1520472148
49980,TAG_READ,,c50000000000000000000507,,,1,1,-67,1.52047E+12,1520472148
49981,TAG_READ,,c50000000000000000000916,,,1,1,-60,1.52047E+12,1520472148
49982,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472148
49983,TAG_READ,,c50000000000000000000158,,,1,1,-64,1.52047E+12,1520472148
49984,TAG_READ,,c50000000000000000000158,,,1,4,-67,1.52047E+12,1520472148
